STATE,SITE_NAME,SITE_NAME,RELEASE_DATE,RELEASE_TIME,WEATHER_CONDITIONS,APPROXIMATE_WIND_SPEED,AMBIENT_TEMPERATURE_F,#_OOBIUS_RELEASED,#_SPATHIUS_RELEASED,#_TETRASTICHUS_RELEASED,#_OTHER_SPECIMEN_RELEASED,COMMENTS,ORIGIN,POINT_X,POINT_Y,STAGE_OOBIUS_RELEASED,STAGE_SPATHIUS_RELEASED,STAGE_TETRASTICHUS_RELEASED,STAGE_OTHER_SPECIMEN_RELEASED,COUNT_SGALINAE_RELEASED,STAGE_SGALINAE_RELEASED
Michigan,"3,013",Kronke,"8/25/2010, 8:00 PM",2:45 PM,Partly cloudy,Light,68,20,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"8/25/2010, 8:00 PM",2:50 PM,Partly cloudy,Light,68,20,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:45 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:53 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:47 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",2:18 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",2:09 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",2:12 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:00 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",11:56 AM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",11:58 AM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:12 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:15 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:30 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:35 PM,Sunny,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:31 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:30 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:12 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:08 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:15 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:16 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:25 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",1:46 PM,Sunny,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",2:09 PM,Sunny,Light,0,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:24 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:35 PM,Light rain,Light,70,20,0,0,0,Oobius sex not specified,Research,-88.47,47.22,Adult,,,,0,
Michigan,"3,014",North Electric Park,"8/12/2010, 8:00 PM",12:40 PM,Light rain,Light,70,0,0,65,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"8/26/2010, 8:00 PM",12:45 PM,Sunny,Light,75,0,0,202,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"8/26/2010, 8:00 PM",12:55 PM,Sunny,Light,75,0,0,202,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"8/26/2010, 8:00 PM",1:05 PM,Sunny,Light,75,0,0,202,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"8/26/2010, 8:00 PM",1:15 PM,Sunny,Light,75,0,0,202,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"8/26/2010, 8:00 PM",12:18 PM,Sunny,Light,75,0,0,227,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"8/26/2010, 8:00 PM",12:22 PM,Sunny,Light,75,0,0,227,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"8/26/2010, 8:00 PM",12:31 PM,Sunny,Light,75,0,0,227,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"8/26/2010, 8:00 PM",12:29 PM,Sunny,Light,75,0,0,227,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/26/2010, 8:00 PM",1:05 PM,Sunny,Light,75,0,0,244,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"8/26/2010, 8:00 PM",1:12 PM,Sunny,Light,75,0,0,244,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",11:45 AM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",12:00 PM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",12:10 PM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",12:00 PM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",12:15 PM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/1/2010, 8:00 PM",11:55 AM,Light rain,Light,63,0,0,60,0,,Research,-88.47,47.22,,,Adult,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",1:23PM,Sunny,Light,73,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",1:31PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",1:30PM,Sunny,Light,73,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",1:30PM,Sunny,Light,73,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",1:35PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",1:46PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",1:55PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:00PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",1:45PM,Sunny,Light,75,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:05PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",1:55PM,Sunny,Light,75,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",2:12PM,Sunny,Light,75,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:46PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",12:37PM,Sunny,Light,0,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",4:15PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",12:45PM,Sunny,Light,73,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",12:45PM,Sunny,Light,73,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",4:30PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",4:35PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",4:40PM,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/3/2010, 8:00 PM",12:30PM,Sunny,Light,73,0,0,70,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:40pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:40pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:30pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:30pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",2:10pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",3:12pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",3:20pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/4/2010, 8:00 PM",3:30pm,Sunny,Moderate,70,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:13pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:15pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2011, 8:00 PM",12:20pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:55pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:50pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:47pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:41,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:35pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:29pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",12:30pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:02pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:30pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:35pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:35pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:40pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:25pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:20pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:14pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",1:48pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:25pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:00pm,Partly cloudy,Light,68,0,0,40,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:05pm,Partly cloudy,Light,68,13,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:09pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:15pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:10pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:20pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:40pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:45pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,024",Kronke,"8/25/2010, 8:00 PM",2:50pm,Partly cloudy,Light,68,20,0,0,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,054",Site 1 - Southwest 80,"9/5/2012, 8:00 PM",2:00pm,Partly cloudy,Light,75,0,100,0,0,,Program,-85.67,44.04,,Adult,,,0,
Michigan,"3,054",Site 1 - Southwest 80,"9/19/2012, 8:00 PM",1:00pm,Sunny,Moderate,60,0,0,200,0,,Program,-85.67,44.04,,,Adult,,0,
Michigan,"3,054",Site 1 - Southwest 80,"10/2/2012, 8:00 PM",1:00pm,Cloudy,Light,65,0,100,100,0,,Program,-85.67,44.04,,Adult,Adult,,0,
Michigan,"3,055",Site 2 - Shrinking Woods,"9/5/2012, 8:00 PM",3:00pm,Partly cloudy,Light,75,0,100,100,0,,Program,-85.67,44.05,,Adult,Adult,,0,
Michigan,"3,055",Site 2 - Shrinking Woods,"9/19/2012, 8:00 PM",2:00pm,Sunny,Moderate,60,0,0,200,0,,Program,-85.67,44.05,,,Adult,,0,
Michigan,"3,055",Site 2 - Shrinking Woods,"10/2/2012, 8:00 PM",2:00pm,Cloudy,Light,65,0,200,100,0,,Program,-85.67,44.05,,Adult,Adult,,0,
Michigan,"3,056",Site 3 - Hardwood Loop,"9/5/2012, 8:00 PM",4:00pm,Partly cloudy,Light,75,0,0,100,0,,Program,-85.66,44.04,,,Adult,,0,
Michigan,"3,056",Site 3 - Hardwood Loop,"9/19/2012, 8:00 PM",3:00pm,Sunny,Moderate,60,0,0,200,0,,Program,-85.66,44.04,,,Adult,,0,
Michigan,"3,056",Site 3 - Hardwood Loop,"10/2/2012, 8:00 PM",3:00pm,Cloudy,Light,65,0,200,100,0,,Program,-85.66,44.04,,Adult,Adult,,0,
Michigan,52,DRW,"4/28/2016, 8:00 PM",,Sunny,Light,60,0,0,0,0,Test,Program,-84.48,42.73,None,None,None,None,0,None
Michigan,"3,134",Bay City State Park,"5/9/2016, 8:00 PM",1:00pm,Partly cloudy,Light,0,0,0,"1,900",0,Tetrastichus were senior releases,Program,-83.92,43.68,,,Adult,,125,Adult
Michigan,"3,134",Bay City State Park,"5/23/2016, 8:00 PM",1:00pm,Sunny,Light,0,0,170,"2,626",0,seniors approximately 28-35 days old,Program,-83.92,43.68,,Adult,Adult,,0,
Michigan,"3,135",Nayanquing Point State Wildlife Area,"5/16/2016, 8:00 PM",12:00pm,Sunny,Light,0,0,76,"4,200",0,100 S. galinae were unused. The rest of the release was done with seniors.,Program,-83.93,43.82,,Adult,Adult,,214,Adult
Michigan,"3,136",Dansville State Game Area,"5/11/2016, 8:00 PM",2:00pm,Sunny,Light,0,0,50,0,0,Seniors,Program,-84.33,42.5,,Adult,,,0,
Michigan,"3,135",Nayanquing Point State Wildlife Area,"5/31/2016, 8:00 PM",1:00pm,Cloudy,Light,0,0,130,"1,875",0,Retired senior parasitoids,Program,-83.93,43.82,,Adult,Adult,,100,Adult
Michigan,"3,134",Bay City State Park,"6/6/2016, 8:00 PM",2:00pm,Partly cloudy,Light,0,0,0,"1,875",0,Retired parasitoids,Program,-83.92,43.68,,,Adult,,170,Adult
Michigan,"3,135",Nayanquing Point State Wildlife Area,"6/13/2016, 8:00 PM",11:00am,Partly cloudy,Light,0,0,85,"2,250",0,Retired Parasitoids,Program,-83.93,43.82,,Adult,Adult,,10,Adult
Michigan,"3,134",Bay City State Park,"6/22/2016, 8:00 PM",12:45pm,Cloudy,Light,0,0,151,"1,125",0,28-35 day old parasitoids. Senior release,Program,-83.92,43.68,,Adult,Adult,,355,Adult
Michigan,"3,135",Nayanquing Point State Wildlife Area,"6/26/2016, 8:00 PM",12:00pm,Cloudy,Light,0,0,116,0,0,Parasitoids approx. 4 weeks old. (retired),Program,-83.93,43.82,,Adult,,,0,
Michigan,"3,135",Nayanquing Point State Wildlife Area,"7/6/2016, 8:00 PM",11:00am,Sunny,Light,0,0,20,"1,200",0,Tetrastichus 2 weeks old. S. agrili and galinae approx. 4 weeks old. (retired),Program,-83.93,43.82,,Adult,Adult,,65,Adult
Michigan,"3,134",Bay City State Park,"7/11/2016, 8:00 PM",1:00pm,Sunny,Light,0,0,0,0,0,approx. 2 week old S. galinae. Released by SW,Program,-83.92,43.68,,,,,300,Adult
Michigan,"3,135",Nayanquing Point State Wildlife Area,"7/18/2016, 8:00 PM",11:30am,Sunny,Light,83,0,143,"1,500",0,Tetrastichus approx 2 weeks old. S. agrili retired approx 4 weeks old. 35 S.agrili were new emergence.,Program,-83.93,43.82,,,,,0,
Michigan,55,RL,"8/1/2016, 8:00 PM",3:30p,Cloudy,Light,85,0,0,0,0,"Released on tree 2645, 30 females, 12 males",Research,-84.35,42.82,,,,,30,
Michigan,55,RL,"8/1/2016, 8:00 PM",3:30p,Cloudy,Light,0,0,0,0,0,"Released on tree 2647, 30 females, 10 males",Research,-84.35,42.82,,,,,30,Adult
Michigan,55,RL,"8/1/2016, 8:00 PM",3:40p,Cloudy,Light,85,0,0,0,0,"Released on tree 2646, 31 females, 13 males",Research,-84.35,42.82,,,,,31,Adult
Michigan,"1,773",BFPKLT,"8/1/2016, 8:00 PM",1:00pm,Cloudy,Light,80,0,0,0,0,"26 females, 6 males released on tree 6899",Research,-84.6,42.59,,,,,26,Adult
Michigan,"1,773",BFPKLT,"8/1/2016, 8:00 PM",1:10pm,Cloudy,Light,80,0,0,0,0,"28 females, 18 males released on tree 6898",Research,-84.6,42.59,,,,,28,Adult
Michigan,"1,773",BFPKLT,"8/1/2016, 8:00 PM",1:15p,Cloudy,Light,0,0,0,0,0,"25 females, 7 males released on tree 6897",Research,-84.6,42.59,,,,,25,Adult
Michigan,"1,770",LPRFLT,"8/1/2016, 8:00 PM",2:20pm,Cloudy,Light,0,0,0,0,0,"25 females, 12 males released on tree 1869",Research,-84.38,42.7,,,,,25,Adult
Michigan,"1,770",LPRFLT,"8/1/2016, 8:00 PM",2:25pm,Cloudy,Light,0,0,0,0,0,"26 females, 5 males released on tree 5035",Research,-84.38,42.7,,,,,26,Adult
Michigan,"1,770",LPRFLT,"8/1/2016, 8:00 PM",2:25pm,Cloudy,Light,0,0,0,0,0,"24 females, 11 males released on tree 5004",Research,-84.38,42.7,,,,,24,Adult
Michigan,"1,773",BFPKLT,"8/1/2016, 8:00 PM",1:25pm,Cloudy,Light,80,0,0,0,0,"25 females, 3 males released on tree 6065",Research,-84.6,42.59,,,,,25,Adult
Michigan,"1,773",BFPKLT,"7/21/2016, 8:00 PM",10:15am,Sunny,Moderate,85,0,0,0,0,"24 females, 9 males released on tree 6014",Research,-84.6,42.59,,,,,24,Adult
Michigan,"1,773",BFPKLT,"7/21/2016, 8:00 PM",10:20am,Sunny,Moderate,85,0,0,0,0,"24 females, 9 males released on tree 6024",Research,-84.6,42.59,,,,,24,Adult
Michigan,"1,773",BFPKLT,"7/21/2016, 8:00 PM",10:35am,Sunny,Moderate,85,0,0,0,0,"26 females, 9 males released on tree 9823",Research,-84.6,42.59,,,,,26,Adult
Michigan,"1,773",BFPKLT,"7/21/2016, 8:00 PM",10:42am,Sunny,Moderate,85,0,0,0,0,"25 females, 6 males released on tree 6017",Research,-84.6,42.59,,,,,25,Adult
Michigan,"1,770",LPRFLT,"7/21/2016, 8:00 PM",12:20pm,Sunny,Moderate,87,0,0,0,0,"28 females, 8 males released on tree 5040",Research,-84.38,42.7,,,,,28,Adult
Michigan,"1,770",LPRFLT,"7/21/2016, 8:00 PM",12:08pm,Sunny,Moderate,87,0,0,0,0,"27 females, 9 males released on tree 5009",Research,-84.38,42.7,,,,,27,Adult
Michigan,"1,770",LPRFLT,"7/21/2016, 8:00 PM",12:00pm,Sunny,Moderate,87,0,0,0,0,"28 females, 9 males released on tree 5002",Research,-84.38,42.7,,,,,28,Adult
Michigan,"1,769",CPNMLT,"7/21/2016, 8:00 PM",12:45pm,Sunny,Moderate,87,0,0,0,0,"30 females, 8 males released on tree 6011",Research,-84.42,42.73,,,,,30,Adult
Michigan,"1,769",CPNMLT,"7/21/2016, 8:00 PM",12:50pm,Sunny,Moderate,87,0,0,0,0,"29 females, 7 males released on tree 6011",Research,-84.42,42.73,,,,,29,Adult
Michigan,"1,769",CPNMLT,"7/21/2016, 8:00 PM",1:00pm,Sunny,Moderate,87,0,0,0,0,"28 females, 9 males released on tree 6008",Research,-84.42,42.73,,,,,28,Adult
Michigan,"1,769",CPNMLT,"7/21/2016, 8:00 PM",1:05pm,Sunny,Moderate,87,0,0,0,0,"29 females, 7 males released on tree 6008",Research,-84.42,42.73,,,,,29,Adult
Michigan,"3,135",Nayanquing Point State Wildlife Area,"10/5/2016, 8:00 PM",11:30 AM,Cloudy,Light,70,0,64,0,0,,Program,-83.93,43.82,,,,,165,
Michigan,"3,136",Dansville State Game Area,"10/18/2016, 8:00 PM",2:00pm,Sunny,Light,60,0,0,0,0,End of season parasitoids. Iteration 1,Program,-84.33,42.5,,,,,560,
Michigan,"3,135",Nayanquing Point State Wildlife Area,"10/11/2016, 8:00 PM",12:00PM,Sunny,Light,55,0,500,0,0,iteration 4 retirees,Program,-83.93,43.82,,,,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"5/26/2016, 8:00 PM",11:00,Sunny,Light,80,0,0,"1,260",0,,Program,-86.2,41.94,,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"7/6/2016, 8:00 PM",11:00,Sunny,Light,80,600,0,382,0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"8/3/2016, 8:00 PM",11:00,Sunny,Light,85,"1,000",0,656,0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"8/15/2016, 8:00 PM",11:00,Partly cloudy,Light,75,400,0,246,0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"8/29/2016, 8:00 PM",11:00,Sunny,Light,80,"1,200",0,"1,118",0,,Program,-86.2,41.94,Pupae,,Pupae,,530,Adult
Michigan,"2,953",Pokagon Hartford,"5/26/2016, 8:00 PM",11:00,Cloudy,Light,75,0,0,"1,155",0,,Program,-86.21,42.22,,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"7/6/2016, 8:00 PM",11:00,Sunny,Light,85,800,0,556,0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"8/3/2016, 8:00 PM",11:00,Sunny,Light,85,"1,000",0,696,0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"8/15/2016, 8:00 PM",11:00,Partly cloudy,Light,75,400,0,308,0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","7/6/2016, 8:00 PM",11:00,Sunny,Light,80,600,0,497,0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","7/20/2016, 8:00 PM",11:00,Partly cloudy,Light,85,"1,200",0,"1,546",0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
