STATE,SITE_ID,COMMENTS,CONTROL,ORIGIN,TRAP_NUMBER,DATE_TRAP_SAMPLED,NUMBER_S.AGRILI_INDIVIDUALS,NUMBER_T.PLANIPENNISI_INDIVIDUALS,NUMBER_O.AGRILI,NUMBER_OF_S.AGRILI_CLUTCHES,NUMBER_OF_T.PLANIPENNISI_CLUTCHES,NUMBER_OF_ATANYCHOLUS,SAMPLE METHOD,NUMBER OF SAMPLES,POSSIBLE_EAB_PARASITOID_RECOVERED,DATE_SAMPLE_SHIPPED,SAMPLE_SHIPPED_TO,POINT_X,POINT_Y,COMMENTS_LAB,USER_ID,SITE_NAME,NUMBER_S.GALINAE_CLUTCHES
Minnesota,"3,124",,0,Program,YPTMRP,"8/11/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"2,474",,0,Program,YPTFS,"8/12/2019, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,Yes,,,-93.19,44.88,No exotic EAB parasitoids (Juli Gould),cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"3,119",,0,Program,YPTWW,"8/13/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,,cmallet,White Water WMA,0
Minnesota,"3,118",,0,Program,YPTBC,"8/14/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.02,44.93,,cmallet,Battle Creek Regional Park,0
Minnesota,"3,257",,0,Program,YPTDU,"8/14/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,,cmallet,Hartley Park,0
Minnesota,"3,119",,0,Program,YPTWW,"8/18/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,,cmallet,White Water WMA,0
Minnesota,"3,143",,0,Program,YPTFP,"8/18/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.81,44,,cmallet,farmers community park,0
Minnesota,"2,824",,0,Program,YPTRBS,"8/20/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-93.31,44.93,,cmallet,Lake Harriet,0
Minnesota,"3,124",,0,Program,YPTMRP,"8/20/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"2,474",,0,Program,YPTFS,"8/21/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.19,44.88,,cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"3,257",,0,Program,YPTDU,"8/21/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,No exotic EAB parasitoids (Juli Gould),cmallet,Hartley Park,0
Minnesota,"2,298",,0,Program,YPTWRP,"8/20/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-93.21,44.95,,cmallet,W. River Pkwy 2,0
Minnesota,"3,118",,0,Program,YPTBC,"8/20/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-93.02,44.93,,cmallet,Battle Creek Regional Park,0
Minnesota,"3,143",,0,Program,YPTFP,"8/26/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.81,44,,cmallet,farmers community park,0
Minnesota,"3,119",,0,Program,YPTWW,"8/26/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,,cmallet,White Water WMA,0
Minnesota,"3,118",,0,Program,YPTBC,"8/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.02,44.93,,cmallet,Battle Creek Regional Park,0
Minnesota,"2,298",,0,Program,YPTWRP,"8/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,8,No,,,-93.21,44.95,,cmallet,W. River Pkwy 2,0
Minnesota,"2,474",,0,Program,YPTFS,"8/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.19,44.88,,cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"2,824",,0,Program,YPTRBS,"8/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.31,44.93,,cmallet,Lake Harriet,0
Minnesota,"3,124",,0,Program,YPTMRP,"8/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"3,257",,0,Program,YPTDU,"8/28/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,,cmallet,Hartley Park,0
Minnesota,"2,824",,0,Program,YPTRBS,"9/2/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.31,44.93,,cmallet,Lake Harriet,0
Minnesota,"3,119",,0,Program,YPTWW,"9/3/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,,cmallet,White Water WMA,0
Minnesota,"3,143",,0,Program,YPTFP,"9/3/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.81,44,,cmallet,farmers community park,0
Minnesota,"3,118",,0,Program,YPTBC,"9/4/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.02,44.93,,cmallet,Battle Creek Regional Park,0
Minnesota,"3,124",,0,Program,YPTMRP,"9/3/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"3,124",,0,Program,YPTMRP,"9/10/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"2,298",,0,Program,YPTWRP,"9/10/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,11,No,,,-93.21,44.95,,cmallet,W. River Pkwy 2,0
Minnesota,"3,119",,0,Program,YPTWW,"9/9/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,No exotic EAB parasitoids (Juli Gould),cmallet,White Water WMA,0
Minnesota,"2,474",,0,Program,YPTFS,"9/4/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.19,44.88,,cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"2,474",,0,Program,YPTFS,"9/9/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.19,44.88,,cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"2,474",,0,Program,YPTFS,"9/18/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-93.19,44.88,,cmallet,Fort Snelling Hillside Hwy 5,0
Minnesota,"3,257",,0,Program,YPTDU,"9/11/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,,cmallet,Hartley Park,0
Minnesota,"3,257",,0,Program,YPTDU,"9/4/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,,cmallet,Hartley Park,0
Minnesota,"3,143",,0,Program,YPTFP,"9/9/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.81,44,,cmallet,farmers community park,0
Minnesota,"2,824",,0,Program,YPTRBS,"9/10/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.31,44.93,No exotic EAB parasitoids (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"3,118",,0,Program,YPTBC,"9/11/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.02,44.93,,cmallet,Battle Creek Regional Park,0
Minnesota,"3,124",,0,Program,YPTMRP,"9/15/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.28,45.03,,cmallet,Miss. River Park,0
Minnesota,"2,824",,0,Program,YPTRBS,"9/15/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.31,44.93,No exotic EAB parasitoids (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"3,118",,0,Program,YPTBC,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-93.02,44.93,No exotic EAB parasitoids (Juli Gould),cmallet,Battle Creek Regional Park,0
Minnesota,"3,143",,0,Program,YPTFP,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.81,44,,cmallet,farmers community park,0
Minnesota,"3,119",,0,Program,YPTWW,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,16,No,,,-91.96,44.2,,cmallet,White Water WMA,0
Minnesota,"3,257",,0,Program,YPTDU,"9/18/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.09,46.84,,cmallet,Hartley Park,0
Minnesota,"2,298",,0,Program,YPTWRP,"9/19/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,7,No,,,-93.21,44.95,,cmallet,W. River Pkwy 2,0
Virginia,"3,182",,0,Program,3182,"8/21/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,2,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.9,No exotic EAB parasitoids found (Juli Gould),fxarg,North Cub Run SV,0
Virginia,"3,185",,0,Program,3185,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,2,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.43,38.89,No exotic EAB parasitoids found (Juli Gould),fxarg,Flatlick SV,0
Virginia,"3,255",,0,Program,3255,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.85,No exotic EAB parasitoids found (Juli Gould),fxarg,South Cub Run SV,0
Virginia,"3,182",,0,Program,3182,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.9,No exotic EAB parasitoids found (Juli Gould),fxarg,North Cub Run SV,0
Virginia,"3,182",,0,Program,3182,"9/22/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,2,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.9,No exotic EAB parasitoids found (Juli Gould),fxarg,North Cub Run SV,0
Virginia,"3,185",,0,Program,3185,"9/22/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,2,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.43,38.89,No exotic EAB parasitoids found (Juli Gould),fxarg,Flatlick SV,0
Virginia,"3,255",,0,Program,3255,"9/22/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.85,No exotic EAB parasitoids found (Juli Gould),fxarg,South Cub Run SV,0
Virginia,"3,182",,0,Program,3182,"9/29/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.9,No exotic EAB parasitoids found (Juli Gould),fxarg,North Cub Run SV,0
Virginia,"3,255",,0,Program,3255,"9/29/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.47,38.85,No exotic EAB parasitoids found (Juli Gould),fxarg,South Cub Run SV,0
Virginia,"3,185",,0,Program,3185,"9/29/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"12/29/2019, 7:00 PM",Julie Gould,-77.43,38.89,No exotic EAB parasitoids found (Juli Gould),fxarg,Flatlick SV,0
Minnesota,"3,119",15 small dbh trees debarked,0,Program,WW1219,"12/30/2019, 7:00 PM",0,0,0,0,0,0,Tree Debarking,15,No,,,-92,44.17,,cmallet,White Water WMA,0
Virginia,"2,796",Atanycolus: 2 Tetrastichus: 4,0,Program,SL-YPT,"4/30/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,,Atanycolus: 1 Tetrastichus: 2,0,,SL-YPT,"5/15/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,,0
Virginia,"2,796",Atanycolus: 6 EAB (not shipped): 19 Tetrastichus: 4 Spathius: 5,0,Program,SL-YPT,"5/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,,Atanycolus: 6 EAB (not shipped): 30 Tetrastichus: 2 Spathius: 7,0,,SL-YPT,"6/9/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,,0
Virginia,"2,796",Atanycolus: 1 Spathius: 2,0,Program,SL-YPT,"6/18/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Silver Lake,0
Virginia,"2,796",Atanycolus: 8 EAB (not shipped): 1 Spathius: 1,0,Program,SL-YPT,"6/30/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,"2,796",Atanycolus: 3,0,Program,SL-YPT,"7/23/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,"2,796",Atanycolus: 2 Spathius: 1,0,Program,SL-YPT,"8/12/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,"2,796",Atanycolus: 2 Spathius: 1,0,Program,SL-YPT,"8/26/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"2/18/2020, 7:00 PM",Juli Gould,-77.67,38.85,,tmcgonegal,Silver Lake,0
Virginia,"2,796",,0,Program,SL-YPT,"9/4/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-77.67,38.85,,tmcgonegal,Silver Lake,0
Indiana,"3,130",,0,Program,SB 2019,"6/27/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"7/22/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"7/8/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"2/13/2020, 7:00 PM",,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"8/7/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"8/20/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"9/4/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,7,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2019,"9/17/2019, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,6,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Michigan,"2,941","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Dow 2017,"6/26/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.2,41.94,No exotic EAB parasitoids (Juli Gould),JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Dow 2017,"7/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2017,"8/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Dow 2017,"8/22/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Dow 2017,"9/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2017,"9/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,9,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,953","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Hart 2017,"6/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.21,42.22,No exotic EAB parasitoids found (Juli Gould).,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,953",,0,Program,Hart 2017,"7/19/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-86.21,42.22,No exotic EAB parasitoids (Juli Gould),JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,953",,0,Program,Hart 2017,"8/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-86.21,42.22,No exotic EAB parasitoids found (Juli Gould),JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,953","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Hart 2017,"8/23/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,12,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.21,42.22,No exotic EAB parasitoids found (Juli Gould),JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,953","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Hart 2017,"9/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.21,42.22,No exotic EAB parasitoids found (Juli Gould),JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,953","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,Hart 2017,"9/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,12,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.21,42.22,No exotic EAB parasitoids found (Juli Gould),JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,NB 2017,"6/28/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2017,"7/20/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2017,"8/8/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2017,"8/22/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952","Entering old data. Suspect wasps were sent, but all samples came back negative.",0,Program,NB 2017,"9/4/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"3/13/2017, 8:00 PM",Juli Gould,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2017,"9/26/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,9,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,941",,0,Program,Dow 2018,"6/28/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",Entering Old Data. Not parasitoid according to Juli,0,Program,Dow 2018,"7/8/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"4/10/2019, 8:00 PM",Juli Gould,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2018,"7/22/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2018,"8/12/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,9,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2018,"8/26/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,941",,0,Program,Dow 2018,"9/10/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,9,No,,,-86.2,41.94,,JenMK9,Pokagon Lands Dowagiac,0
Michigan,"2,953",,0,Program,Hart 2018,"6/25/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,953",Entering Old Data. Not parasitoid according to Juli,0,Program,Hart 2018,"7/10/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"4/10/2019, 8:00 PM",Juli Gould,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,953",,0,Program,Hart 2018,"7/29/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,953",,0,Program,Hart 2018,"8/15/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,953",,0,Program,Hart 2018,"8/26/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,12,No,,,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,953",,0,Program,Hart 2018,"9/10/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.21,42.22,,JenMK9,Pokagon Hartford,0
Michigan,"2,952",Confirmed T. Planipennisi,0,Program,NB 2018,"6/26/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"4/10/2019, 8:00 PM",Juli Gould,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",Entering Old Data. Not parasitoid according to Juli,0,Program,NB 2018,"7/11/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"4/10/2019, 8:00 PM",Juli Gould,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2018,"7/24/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2018,"8/13/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2018,"8/27/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Michigan,"2,952",,0,Program,NB 2018,"9/10/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,11,No,,,-86.7,41.77,,JenMK9,"Pokagon, New Buffalo",0
Indiana,"3,130",Entering Old Data. Not parasitoid according to Juli,0,Program,SB 2018,"6/27/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"4/10/2019, 8:00 PM",Juli Gould,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",Entering Old Data. Not parasitoid according to Juli,0,Program,SB 2018,"7/9/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"4/10/2018, 8:00 PM",Juli Gould,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",Entering Old Data. Not parasitoid according to Juli,0,Program,SB 2018,"7/23/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,Yes,"4/10/2018, 8:00 PM",Juli Gould,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2018,"8/14/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,11,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2018,"8/27/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,9,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Indiana,"3,130",,0,Program,SB 2018,"9/9/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,6,No,,,-86.3,41.64,,JenMK9,Pokagon Lands South Bend,0
Iowa,"3,127",,0,Program,Whith15,"5/29/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.01,41.01,,EABIOWA,Whitham Woods,0
Iowa,"3,127",,0,Program,Whith15,"6/14/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-92.01,41.01,,EABIOWA,Whitham Woods,0
Iowa,"3,127",,0,Program,Whith15,"7/1/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.01,41.01,,EABIOWA,Whitham Woods,0
Iowa,"3,164",,0,Program,Lan01,"7/8/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.22,43.37,,EABIOWA,Mount Hosmer City Park,0
Iowa,"3,127",Few traps impacted by weather,0,Program,Whith15,"7/23/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,12,No,,,-92.01,41.01,,EABIOWA,Whitham Woods,0
Iowa,"3,164",,0,Program,Lan01,"7/22/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-91.22,43.37,,EABIOWA,Mount Hosmer City Park,0
Iowa,"3,127",,0,Program,Whith15,"8/15/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-92.01,41.01,,EABIOWA,Whitham Woods,0
Iowa,"3,164",,0,Program,Lan01,"8/16/2018, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-91.22,43.37,,EABIOWA,Mount Hosmer City Park,0
